datapointID,class_label,spline_coeffs,stability_index
train_08471,25,0.00000;0.10061;0.39980;0.52585;0.55674;0.60291;0.61190;0.76332;0.93210;1.00000,0.4658971015964117
train_08472,29,0.00000;0.02418;0.13356;0.14516;0.25178;0.30826;0.86820;0.98026;0.98091;1.00000,0.49494600582640125
train_08473,24,0.00000;0.06208;0.12073;0.36316;0.67266;0.78828;0.82959;0.92037;0.99095;1.00000,0.534662075876114
train_08474,41,0.00000;0.06573;0.06952;0.11847;0.14093;0.21096;0.26047;0.44422;0.48321;1.00000,0.24855948508944747
train_08475,27,0.00000;0.04446;0.07822;0.23192;0.23208;0.43888;0.47889;0.57229;0.75575;1.00000,0.4977690587695574
train_08476,20,0.00000;0.01699;0.37663;0.46150;0.46616;0.53629;0.56044;0.61360;0.94315;1.00000,0.4652844471283591
train_08477,38,0.00000;0.07066;0.12634;0.36243;0.43758;0.54515;0.55000;0.84867;0.95204;1.00000,0.3152941332551386
train_08478,-1,0.00000;0.02571;0.08728;0.17200;0.25376;0.58389;0.87284;0.89307;0.94532;1.00000,0.5433013695763744
train_08479,44,0.00000;0.14957;0.33010;0.46865;0.51049;0.52565;0.59580;0.61278;0.66205;1.00000,0.4464279048067826
train_08480,32,0.00000;0.01562;0.08203;0.27414;0.38436;0.62645;0.71728;0.84021;0.96606;1.00000,0.41421104108050494
train_08481,8,0.00000;0.10337;0.13976;0.22624;0.29264;0.36118;0.39624;0.49281;0.97523;1.00000,0.46173324323751624
train_08482,5,0.00000;0.07956;0.09734;0.16185;0.21843;0.50431;0.56372;0.86981;0.91595;1.00000,0.5515645558727016
train_08483,-1,0.00000;0.08589;0.14669;0.28151;0.38978;0.82455;0.89082;0.90714;0.96409;1.00000,0.49523933367812206
train_08484,17,0.00000;0.03990;0.45289;0.50995;0.60923;0.75408;0.94189;0.95593;0.95831;1.00000,0.4329138369374708
train_08485,45,0.00000;0.14790;0.16033;0.16848;0.31968;0.41520;0.57193;0.71998;0.75502;1.00000,0.4281383317287797
train_08486,44,0.00000;0.15034;0.44879;0.49482;0.51483;0.51729;0.52633;0.81104;0.88646;1.00000,0.461622533224257
train_08487,32,0.00000;0.07256;0.13139;0.18305;0.54047;0.67382;0.93473;0.94052;0.99045;1.00000,0.40188097170877657
train_08488,23,0.00000;0.25887;0.35296;0.35376;0.36054;0.53884;0.59991;0.96087;0.97443;1.00000,0.4531799152719707
train_08489,-1,0.00000;0.03648;0.04163;0.11801;0.56741;0.81279;0.88232;0.92454;0.95437;1.00000,0.35352235470019344
train_08490,39,0.00000;0.14329;0.16304;0.18829;0.22523;0.31372;0.32966;0.84892;0.87618;1.00000,0.4045376559155066
train_08491,1,0.00000;0.26601;0.33260;0.61943;0.69175;0.82995;0.84298;0.86944;0.97467;1.00000,0.47747642791991374
train_08492,29,0.00000;0.07471;0.28413;0.29165;0.40504;0.76000;0.79327;0.82099;0.97289;1.00000,0.4571609332749666
train_08493,4,0.00000;0.04020;0.11108;0.20421;0.35273;0.58699;0.69888;0.90040;0.99373;1.00000,0.3095091671191944
train_08494,34,0.00000;0.23082;0.23570;0.40139;0.61079;0.69572;0.77968;0.80362;0.90799;1.00000,0.6724514776198834
train_08495,14,0.00000;0.03189;0.07764;0.36627;0.46653;0.59512;0.61112;0.64415;0.87586;1.00000,0.41461430008599426
train_08496,2,0.00000;0.07008;0.48360;0.61521;0.70947;0.73637;0.74362;0.86930;0.92469;1.00000,0.5786603978409686
train_08497,21,0.00000;0.04394;0.04578;0.05421;0.28967;0.29113;0.54334;0.91613;0.99236;1.00000,0.44779737210488946
train_08498,-1,0.00000;0.15201;0.16946;0.20591;0.22875;0.38168;0.59694;0.84627;0.92350;1.00000,0.5317617814447874
train_08499,47,0.00000;0.06429;0.26411;0.32666;0.50542;0.79577;0.88253;0.88721;0.89641;1.00000,0.4689898228163166
train_08500,5,0.00000;0.14827;0.32365;0.46568;0.52840;0.58754;0.70252;0.71908;0.85290;1.00000,0.5379353984638332
train_08501,-1,0.00000;0.14668;0.15992;0.33274;0.46068;0.49320;0.74913;0.91680;0.94471;1.00000,0.5633730088009611
train_08502,20,0.00000;0.03617;0.15974;0.20736;0.25917;0.58790;0.65469;0.68251;0.82517;1.00000,0.37494593828907435
train_08503,15,0.00000;0.12196;0.34092;0.37625;0.42913;0.78671;0.81192;0.82336;0.88123;1.00000,0.40577989341119947
train_08504,11,0.00000;0.04599;0.06254;0.15646;0.29449;0.37830;0.38661;0.46732;0.52146;1.00000,0.3160839144876396
train_08505,11,0.00000;0.18093;0.24813;0.25091;0.34958;0.43863;0.67468;0.82468;0.84097;1.00000,0.3816568138661059
train_08506,42,0.00000;0.03845;0.09740;0.24765;0.25838;0.30030;0.34140;0.57278;0.62294;1.00000,0.4030357436353973
train_08507,43,0.00000;0.04472;0.22921;0.43173;0.64946;0.66235;0.67538;0.69446;0.93465;1.00000,0.6208992458769023
train_08508,42,0.00000;0.02937;0.05059;0.07570;0.38338;0.58671;0.59444;0.74023;0.76441;1.00000,0.5931272155122431
train_08509,25,0.00000;0.16768;0.25654;0.43537;0.50938;0.56877;0.56945;0.92332;0.98774;1.00000,0.33277096718257837
train_08510,29,0.00000;0.33035;0.45589;0.69805;0.72420;0.75101;0.79756;0.97876;0.98691;1.00000,0.2622504724467998
train_08511,45,0.00000;0.08440;0.33875;0.48280;0.48343;0.51114;0.51232;0.66451;0.82410;1.00000,0.30783198230350683
train_08512,26,0.00000;0.07565;0.22877;0.46675;0.47031;0.67240;0.75042;0.84085;0.85783;1.00000,0.5373584726828525
train_08513,26,0.00000;0.18183;0.23733;0.39643;0.47580;0.58730;0.78770;0.82387;0.98121;1.00000,0.45412871093840756
train_08514,-1,0.00000;0.07246;0.35194;0.40185;0.51290;0.57881;0.67144;0.77421;0.83034;1.00000,0.5411171681153466
train_08515,3,0.00000;0.07484;0.18447;0.21930;0.22000;0.26234;0.30794;0.33321;0.77662;1.00000,0.43340955263573444
train_08516,12,0.00000;0.03169;0.06400;0.09057;0.48887;0.69665;0.86664;0.87558;0.94234;1.00000,0.4473882038275486
train_08517,4,0.00000;0.16321;0.21596;0.26696;0.29985;0.40251;0.71038;0.80409;0.85764;1.00000,0.2712058285447849
train_08518,39,0.00000;0.06960;0.35471;0.38371;0.44134;0.53806;0.63887;0.86539;0.94358;1.00000,0.35972381400981046
train_08519,32,0.00000;0.24338;0.28966;0.42601;0.45129;0.49592;0.73027;0.74390;0.95541;1.00000,0.742858071715017
train_08520,1,0.00000;0.32839;0.48461;0.70289;0.73516;0.84521;0.87496;0.87859;0.96782;1.00000,0.47281239697265637
train_08521,39,0.00000;0.02509;0.18396;0.45603;0.49660;0.51142;0.60759;0.67963;0.80188;1.00000,0.49986971601925695
train_08522,-1,0.00000;0.06315;0.09262;0.09744;0.38279;0.38312;0.42368;0.67477;0.94776;1.00000,0.3649138151726098
train_08523,35,0.00000;0.20713;0.21120;0.22236;0.36945;0.49001;0.68402;0.81357;0.98704;1.00000,0.47707200195322974
train_08524,44,0.00000;0.08578;0.23925;0.40360;0.56460;0.60034;0.75733;0.90574;0.97867;1.00000,0.47410457832442576
train_08525,17,0.00000;0.01302;0.03665;0.14982;0.67836;0.71913;0.78433;0.80681;0.86564;1.00000,0.45639012445446026
train_08526,-1,0.00000;0.23768;0.41742;0.44213;0.46516;0.65058;0.73860;0.76367;0.99907;1.00000,0.6156553323447804
train_08527,-1,0.00000;0.02898;0.40718;0.43187;0.44554;0.48631;0.54551;0.64883;0.92479;1.00000,0.5837550130858031
train_08528,-1,0.00000;0.06901;0.39270;0.42158;0.60062;0.71378;0.72930;0.82695;0.86326;1.00000,0.38224041126126823
train_08529,43,0.00000;0.04164;0.14973;0.18114;0.22938;0.27240;0.34193;0.66391;0.88338;1.00000,0.38756604098099795
train_08530,44,0.00000;0.14536;0.19650;0.37621;0.50382;0.62629;0.80046;0.90827;0.97801;1.00000,0.42576739905115646
train_08531,-1,0.00000;0.09477;0.17974;0.19656;0.69055;0.79044;0.81434;0.96892;0.99094;1.00000,0.41509331579572306
train_08532,-1,0.00000;0.03867;0.26228;0.28461;0.34327;0.47895;0.53106;0.56242;0.87750;1.00000,0.39473242585102664
train_08533,22,0.00000;0.13316;0.16059;0.18981;0.23119;0.51171;0.79581;0.89698;0.92429;1.00000,0.5674282662230982
train_08534,9,0.00000;0.14235;0.26864;0.44666;0.51399;0.70593;0.74725;0.89222;0.92204;1.00000,0.36543807225127584
train_08535,-1,0.00000;0.06258;0.22372;0.35069;0.44952;0.57272;0.85685;0.89846;0.93621;1.00000,0.6601773893178582
train_08536,32,0.00000;0.14134;0.47308;0.57292;0.70998;0.83807;0.87155;0.92386;0.95860;1.00000,0.30371486679047766
train_08537,4,0.00000;0.14654;0.20264;0.51832;0.54598;0.64682;0.70720;0.71875;0.92268;1.00000,0.5090284581904198
train_08538,20,0.00000;0.01024;0.12774;0.24538;0.51142;0.61797;0.79321;0.90110;0.90215;1.00000,0.6241509200303137
train_08539,46,0.00000;0.02734;0.12209;0.13839;0.19894;0.21476;0.30089;0.68048;0.91626;1.00000,0.5336670520138626
train_08540,-1,0.00000;0.18273;0.22686;0.24192;0.28508;0.58643;0.61702;0.94364;0.95270;1.00000,0.6746803141190838
train_08541,39,0.00000;0.28147;0.54133;0.55478;0.62349;0.68391;0.78328;0.91597;0.91702;1.00000,0.3383726298932762
train_08542,-1,0.00000;0.15578;0.28855;0.32534;0.38903;0.39897;0.88448;0.88790;0.95207;1.00000,0.6141448692827198
train_08543,-1,0.00000;0.04418;0.39078;0.49605;0.53936;0.57590;0.60754;0.93325;0.95000;1.00000,0.21987953452087908
train_08544,49,0.00000;0.17469;0.36181;0.68368;0.71361;0.75522;0.84812;0.94088;0.99310;1.00000,0.39688535149562515
train_08545,3,0.00000;0.02658;0.12362;0.52942;0.78266;0.82389;0.89035;0.92153;0.96437;1.00000,0.42047315518927897
train_08546,28,0.00000;0.01646;0.25404;0.32419;0.42744;0.78111;0.87056;0.87355;0.96826;1.00000,0.5289341398663827
train_08547,-1,0.00000;0.19753;0.24867;0.47727;0.48476;0.73659;0.83400;0.85725;0.92074;1.00000,0.4397623232922344
train_08548,1,0.00000;0.05779;0.26466;0.30341;0.41491;0.46136;0.76181;0.89486;0.99513;1.00000,0.5483098154903582
train_08549,28,0.00000;0.03869;0.10197;0.13960;0.14093;0.14674;0.19319;0.42891;0.89532;1.00000,0.30936110317468574
train_08550,17,0.00000;0.09302;0.18973;0.34232;0.39007;0.50406;0.58742;0.73101;0.97551;1.00000,0.660489110704298
train_08551,20,0.00000;0.04383;0.32092;0.44087;0.54615;0.62789;0.62919;0.69188;0.77883;1.00000,0.6684798847103728
train_08552,-1,0.00000;0.00345;0.17203;0.30495;0.44126;0.59662;0.59670;0.61104;0.80507;1.00000,0.43748610554276235
train_08553,2,0.00000;0.05148;0.19323;0.21834;0.25105;0.29112;0.75417;0.77207;0.95712;1.00000,0.41926303930192593
train_08554,40,0.00000;0.07796;0.17464;0.19080;0.22002;0.54326;0.64216;0.75696;0.81215;1.00000,0.5275327343451993
train_08555,-1,0.00000;0.02870;0.21509;0.30124;0.32449;0.44501;0.61996;0.70146;0.82428;1.00000,0.5847198211092304
train_08556,38,0.00000;0.22827;0.40549;0.47147;0.49831;0.51564;0.56552;0.69823;0.97575;1.00000,0.5000448540421276
train_08557,9,0.00000;0.02734;0.06425;0.23066;0.35006;0.61686;0.72719;0.86872;0.96215;1.00000,0.29879002775872604
train_08558,-1,0.00000;0.00024;0.24769;0.31228;0.53803;0.65423;0.66273;0.72372;0.83493;1.00000,0.6221735864052467
train_08559,37,0.00000;0.01595;0.28018;0.36068;0.60646;0.60959;0.77624;0.86772;0.99207;1.00000,0.4937724972115888
train_08560,19,0.00000;0.01123;0.30540;0.53766;0.66858;0.68255;0.74241;0.81591;0.98770;1.00000,0.4413029854436553
train_08561,2,0.00000;0.02786;0.07126;0.07692;0.23277;0.26736;0.51889;0.77788;0.96837;1.00000,0.382770457907572
train_08562,0,0.00000;0.05262;0.32374;0.46456;0.53284;0.53688;0.82862;0.87253;0.89700;1.00000,0.5993081333148752
train_08563,35,0.00000;0.04727;0.19341;0.19800;0.35839;0.39116;0.63195;0.72529;0.96164;1.00000,0.5902113381331746
train_08564,33,0.00000;0.03970;0.19218;0.47353;0.49305;0.49879;0.55183;0.66796;0.93557;1.00000,0.47320159118727784
train_08565,47,0.00000;0.21231;0.41337;0.43277;0.55925;0.70016;0.72502;0.73622;0.96450;1.00000,0.6128551044510417
train_08566,-1,0.00000;0.06475;0.18358;0.41032;0.53271;0.63299;0.64739;0.72012;0.94564;1.00000,0.4924317804380985
train_08567,26,0.00000;0.02200;0.15875;0.27434;0.32638;0.33261;0.38857;0.51429;0.59269;1.00000,0.3183426912886988
train_08568,24,0.00000;0.08584;0.14806;0.21306;0.74341;0.81308;0.91585;0.92083;0.97064;1.00000,0.5191970394775147
train_08569,5,0.00000;0.13268;0.23176;0.24186;0.27869;0.30192;0.70216;0.75974;0.87487;1.00000,0.39219402646746415
train_08570,8,0.00000;0.17857;0.18648;0.37322;0.38208;0.61561;0.62117;0.70380;0.90577;1.00000,0.5066692184031932
train_08571,-1,0.00000;0.03980;0.17813;0.33275;0.55429;0.69965;0.72809;0.73433;0.98813;1.00000,0.37858196522281357
train_08572,25,0.00000;0.00097;0.04708;0.06686;0.20169;0.23272;0.42900;0.45838;0.91617;1.00000,0.3519824880385198
train_08573,-1,0.00000;0.04213;0.27672;0.38046;0.63915;0.82871;0.91335;0.92708;0.93143;1.00000,0.43694232876005773
train_08574,-1,0.00000;0.01325;0.05639;0.16929;0.19155;0.37782;0.55377;0.84169;0.89009;1.00000,0.6925360634132457
train_08575,-1,0.00000;0.02151;0.03824;0.17653;0.23490;0.23909;0.37340;0.49360;0.78404;1.00000,0.25853668965569676
train_08576,9,0.00000;0.12567;0.27009;0.42254;0.65609;0.82451;0.85959;0.86276;0.92123;1.00000,0.5135255161372346
train_08577,39,0.00000;0.14332;0.16285;0.21260;0.47483;0.48628;0.52793;0.70375;0.82772;1.00000,0.4023597311887592
train_08578,5,0.00000;0.06923;0.34464;0.48072;0.58016;0.64121;0.79622;0.82035;0.83083;1.00000,0.4072194541197459
train_08579,22,0.00000;0.02866;0.09070;0.12024;0.22965;0.30263;0.47091;0.61291;0.84983;1.00000,0.34134449572329584
train_08580,19,0.00000;0.05422;0.32305;0.44204;0.56789;0.58749;0.72452;0.76905;0.79653;1.00000,0.3789584388135181
train_08581,48,0.00000;0.00419;0.23363;0.30628;0.61909;0.87838;0.89520;0.89890;0.89938;1.00000,0.2581189953730912
train_08582,9,0.00000;0.11601;0.17833;0.18936;0.25105;0.63518;0.72353;0.81193;0.86907;1.00000,0.45810752439304675
train_08583,31,0.00000;0.03883;0.22713;0.23862;0.25278;0.50124;0.52802;0.54098;0.55486;1.00000,0.34248619311108663
train_08584,29,0.00000;0.11482;0.14425;0.36015;0.51079;0.82297;0.92276;0.94071;0.98052;1.00000,0.3014096552838785
train_08585,27,0.00000;0.12276;0.13296;0.17650;0.27306;0.38176;0.45442;0.63122;0.92204;1.00000,0.3692262087332131
train_08586,5,0.00000;0.01356;0.20763;0.25346;0.43302;0.44825;0.57086;0.59799;0.97831;1.00000,0.340657009782108
train_08587,33,0.00000;0.03292;0.06880;0.30192;0.52930;0.66024;0.77559;0.82279;0.90739;1.00000,0.42402558010542163
train_08588,18,0.00000;0.01319;0.05573;0.28520;0.31104;0.39990;0.56304;0.85780;0.89268;1.00000,0.49904387515154797
train_08589,6,0.00000;0.02644;0.29406;0.33329;0.45290;0.49213;0.61997;0.63923;0.73895;1.00000,0.753872169156116
train_08590,-1,0.00000;0.02769;0.36924;0.55696;0.55856;0.66677;0.74518;0.79275;0.96268;1.00000,0.3668155657456523
train_08591,12,0.00000;0.03600;0.13432;0.38184;0.54471;0.55186;0.59862;0.67668;0.77418;1.00000,0.3905180536814674
train_08592,-1,0.00000;0.30141;0.42613;0.57605;0.69776;0.78196;0.80538;0.90236;0.94808;1.00000,0.5320764265135108
train_08593,-1,0.00000;0.00267;0.07558;0.07906;0.12703;0.24500;0.44412;0.46197;0.69673;1.00000,0.40809681848867474
train_08594,40,0.00000;0.08336;0.33936;0.43732;0.52069;0.62052;0.84173;0.92276;0.99725;1.00000,0.3478006236009504
train_08595,6,0.00000;0.06042;0.18871;0.20271;0.29401;0.48765;0.60342;0.67324;0.70870;1.00000,0.5236088495927326
train_08596,-1,0.00000;0.00798;0.38865;0.39126;0.60672;0.81774;0.86758;0.95475;0.99612;1.00000,0.45613718963531563
train_08597,46,0.00000;0.21825;0.25856;0.44591;0.49604;0.74626;0.75572;0.92063;0.96060;1.00000,0.5111008455941758
train_08598,-1,0.00000;0.06209;0.25626;0.29269;0.38854;0.40469;0.40605;0.41443;0.90106;1.00000,0.63775730611814
train_08599,48,0.00000;0.00766;0.12873;0.26477;0.51880;0.65374;0.76022;0.78945;0.94354;1.00000,0.3342114658466121
train_08600,20,0.00000;0.02696;0.50779;0.52910;0.77007;0.81591;0.82705;0.85099;0.98646;1.00000,0.5064104147382341
train_08601,-1,0.00000;0.18165;0.22780;0.48732;0.60001;0.64201;0.77439;0.90232;0.92105;1.00000,0.338656912046258
train_08602,20,0.00000;0.01302;0.07207;0.21650;0.28983;0.37716;0.39003;0.55257;0.67260;1.00000,0.4740742916530643
train_08603,-1,0.00000;0.05903;0.25482;0.26050;0.28117;0.43738;0.54399;0.75578;0.95306;1.00000,0.47059812131971274
train_08604,44,0.00000;0.05399;0.08411;0.19156;0.31333;0.45817;0.87542;0.93846;0.98814;1.00000,0.5318308297470851
train_08605,49,0.00000;0.17227;0.30523;0.34038;0.47351;0.51997;0.54801;0.92881;0.94597;1.00000,0.3123291881633417
train_08606,-1,0.00000;0.08443;0.08768;0.08807;0.19477;0.22858;0.55954;0.60249;0.84752;1.00000,0.41629546445016163
train_08607,-1,0.00000;0.17186;0.24806;0.37131;0.61883;0.70433;0.80647;0.88639;0.92951;1.00000,0.382984735776479
train_08608,10,0.00000;0.12934;0.13161;0.26962;0.31741;0.31870;0.56630;0.96291;0.97807;1.00000,0.6525286051715706
train_08609,-1,0.00000;0.08909;0.25477;0.38517;0.42869;0.43174;0.56622;0.65333;0.67167;1.00000,0.6477435768589007
train_08610,21,0.00000;0.04550;0.07101;0.23487;0.26776;0.29435;0.69532;0.81531;0.87340;1.00000,0.37346521078969
train_08611,49,0.00000;0.02122;0.08013;0.19600;0.35868;0.38971;0.39912;0.82759;0.87175;1.00000,0.72440490423877
train_08612,24,0.00000;0.02231;0.12714;0.56181;0.59298;0.82051;0.83378;0.95441;0.99335;1.00000,0.31334135322390744
train_08613,-1,0.00000;0.01738;0.09527;0.50700;0.63195;0.73203;0.75426;0.79127;0.94091;1.00000,0.5591968525076567
train_08614,48,0.00000;0.05962;0.40575;0.44756;0.74802;0.81431;0.84563;0.89064;0.93519;1.00000,0.5010849762958302
train_08615,6,0.00000;0.10097;0.21818;0.28133;0.29557;0.35924;0.39650;0.40770;0.78036;1.00000,0.344075063198849
train_08616,11,0.00000;0.34186;0.38100;0.43852;0.44093;0.54349;0.65989;0.78530;0.79927;1.00000,0.676180331403688
train_08617,-1,0.00000;0.03059;0.06490;0.48520;0.72441;0.75132;0.87710;0.87714;0.91127;1.00000,0.5728058598737463
train_08618,10,0.00000;0.00018;0.11037;0.20070;0.23400;0.50665;0.58177;0.78605;0.89231;1.00000,0.4167261672449249
train_08619,14,0.00000;0.06607;0.21901;0.45180;0.46056;0.47279;0.82573;0.92252;0.95361;1.00000,0.33036333254537337
train_08620,45,0.00000;0.09436;0.24097;0.50975;0.53921;0.61566;0.81534;0.82519;0.87568;1.00000,0.2411395643612228
train_08621,-1,0.00000;0.16123;0.42983;0.46533;0.57725;0.74882;0.77920;0.92155;0.95531;1.00000,0.4151050258705334
train_08622,16,0.00000;0.34416;0.44747;0.54758;0.71542;0.73212;0.81750;0.83426;0.83761;1.00000,0.2752454684346416
train_08623,7,0.00000;0.01063;0.19783;0.20142;0.31172;0.34924;0.70273;0.73015;0.97956;1.00000,0.3927004471300209
train_08624,9,0.00000;0.06292;0.49649;0.57698;0.59445;0.59675;0.62243;0.75092;0.84780;1.00000,0.47009477665154836
train_08625,-1,0.00000;0.28272;0.33800;0.42937;0.56451;0.63676;0.68718;0.73905;0.92205;1.00000,0.38604063747316486
train_08626,-1,0.00000;0.24816;0.39697;0.42954;0.43755;0.46577;0.58294;0.69111;0.96102;1.00000,0.7266972878486316
train_08627,27,0.00000;0.24558;0.28090;0.60817;0.61492;0.78892;0.82045;0.86337;0.94972;1.00000,0.4684773515855791
train_08628,26,0.00000;0.25389;0.35472;0.40152;0.53103;0.79455;0.83972;0.97766;0.99557;1.00000,0.30054123533332544
train_08629,44,0.00000;0.02975;0.06569;0.20345;0.35311;0.37740;0.46761;0.58864;0.94167;1.00000,0.5154433572498913
train_08630,12,0.00000;0.29767;0.50377;0.62952;0.71732;0.85191;0.91094;0.93241;0.93628;1.00000,0.2240264827711492
train_08631,48,0.00000;0.07743;0.29682;0.49761;0.58119;0.68409;0.78018;0.91073;0.91999;1.00000,0.47489158575615814
train_08632,37,0.00000;0.12877;0.21635;0.41763;0.43035;0.50227;0.56184;0.65711;0.76171;1.00000,0.46261954580250575
train_08633,-1,0.00000;0.01426;0.03793;0.28416;0.32253;0.33303;0.56957;0.96020;0.96428;1.00000,0.46036688325160535
train_08634,34,0.00000;0.10777;0.14971;0.22986;0.30191;0.51311;0.83684;0.92804;0.93119;1.00000,0.3829682745289469
train_08635,21,0.00000;0.08264;0.09807;0.15377;0.36287;0.41418;0.55142;0.85418;0.89243;1.00000,0.535686282154569
train_08636,-1,0.00000;0.07719;0.09020;0.09202;0.13970;0.19426;0.19465;0.22124;0.65891;1.00000,0.19743277049535993
train_08637,25,0.00000;0.25754;0.34181;0.42526;0.49205;0.57146;0.70477;0.81811;0.87277;1.00000,0.5600669174660969
train_08638,-1,0.00000;0.09133;0.09554;0.26127;0.42494;0.43097;0.44334;0.92268;0.98637;1.00000,0.1937332404417815
train_08639,-1,0.00000;0.03587;0.20446;0.27116;0.38833;0.46968;0.75098;0.78196;0.98210;1.00000,0.552006497046323
train_08640,49,0.00000;0.22061;0.23351;0.52362;0.67823;0.68531;0.77899;0.81249;0.91991;1.00000,0.4663499074632766
train_08641,15,0.00000;0.14045;0.22316;0.30153;0.36805;0.38127;0.83252;0.95845;0.96446;1.00000,0.49769523473773203
train_08642,22,0.00000;0.08614;0.22404;0.27272;0.30940;0.55976;0.60042;0.75715;0.82199;1.00000,0.47974050489121406
train_08643,11,0.00000;0.01388;0.17112;0.19844;0.25480;0.26067;0.29001;0.43323;0.60090;1.00000,0.2837778165021869
train_08644,43,0.00000;0.10097;0.38073;0.38277;0.47917;0.48968;0.70351;0.84288;0.99301;1.00000,0.4149924846285208
train_08645,41,0.00000;0.05126;0.07320;0.29311;0.61688;0.69383;0.73226;0.87625;0.88757;1.00000,0.2760052184300257
train_08646,10,0.00000;0.11890;0.13363;0.50284;0.70583;0.75989;0.76066;0.87580;0.88701;1.00000,0.5044278396370209
train_08647,-1,0.00000;0.21441;0.37088;0.58941;0.67368;0.68348;0.68965;0.80818;0.87961;1.00000,0.4008722691822764
train_08648,47,0.00000;0.00817;0.14553;0.25524;0.33760;0.61610;0.70370;0.77203;0.92810;1.00000,0.35843713937465926
train_08649,5,0.00000;0.01564;0.02993;0.28593;0.46857;0.72209;0.77098;0.83890;0.89437;1.00000,0.28576408944618104
train_08650,-1,0.00000;0.05892;0.25275;0.28747;0.51792;0.55147;0.64050;0.68316;0.75346;1.00000,0.37014980613375054
train_08651,16,0.00000;0.09164;0.26245;0.39492;0.52840;0.56474;0.64943;0.78186;0.99103;1.00000,0.49408215835281527
train_08652,27,0.00000;0.02311;0.22632;0.24819;0.24843;0.46421;0.68379;0.69298;0.72818;1.00000,0.40532537326508555
train_08653,13,0.00000;0.24195;0.34604;0.36133;0.55786;0.63457;0.77100;0.83877;0.84560;1.00000,0.37596265317975336
train_08654,11,0.00000;0.07336;0.07767;0.17463;0.25478;0.47904;0.68687;0.72674;0.92438;1.00000,0.4290965604858444
